,Name,Price,Address,Info
11882,3 bedroom flat / apartment for rent,"22,000,000","  Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11883,2 bedroom flat / apartment for rent,"2,200,000","  Lekki Phase 2, Lekki, Lagos",2 Bedrooms3 Bathrooms3 Toilets5 Parking Spaces Save
11884,3 bedroom flat / apartment for rent,"1,500,000","  Adebisi Omotola, Isolo, Lagos",3 Bedrooms3 Bathrooms3 Toilets Save
11885,3 bedroom flat / apartment for rent,"1,800,000","  Opic, Isheri North, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11886,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
11887,3 bedroom flat / apartment for rent,"5,500,000","  Cromwell Estate, Chevron, Osapa, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
11888,1 bedroom mini flat (room and parlour) for rent,"800,000","  Seaside Estate, Badore, Ajah, Lagos",1 Bedroom1 Bathroom2 Toilets5 Parking Spaces Save
11889,1 bedroom flat / apartment for rent,"2,000,000","  Orchid Road, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet Save
11890,3 bedroom flat / apartment for rent,"1,300,000","  Deeper Life Road, Ogombo, Ajah, Lagos",3 Bedrooms4 Bathrooms4 Toilets1 Parking Space Save
11891,3 bedroom flat / apartment for rent,"5,500,000","  Opebi, Ikeja, Lagos",3 Bedrooms3 Bathrooms3 Toilets Save
11892,1 bedroom mini flat (room and parlour) for rent,"7,500,000","  Lekki Phase 1, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets2 Parking Spaces Save
11893,2 bedroom flat / apartment for rent,"10,000,000","  Victoria Island (VI), Lagos",2 Bedrooms3 Bathrooms3 Toilets2 Parking Spaces Save
11894,1 bedroom mini flat (room and parlour) for rent,"1,000,000","  Estate Road, Alapere, Ketu, Lagos",1 Bedroom Save
11895,1 bedroom mini flat (room and parlour) for rent,"2,700,000","  Before Chevron, Igbo Efon, Lekki, Lagos",1 Bedroom2 Bathrooms2 Toilets1 Parking Space Save
11896,1 bedroom mini flat (room and parlour) for rent,"1,300,000","  Sunshine Estate By Dkk Supermarket, Olokonla, Ajah, Lagos",1 Bedroom1 Bathroom2 Toilets2 Parking Spaces Save
11897,1 bedroom mini flat (room and parlour) for rent,"7,000,000","  Victoria Island (VI), Lagos",1 Bedroom1 Bathroom1 Toilet2 Parking Spaces Save
11898,3 bedroom flat / apartment for rent,"14,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms Save
11899,1 bedroom mini flat (room and parlour) for rent,"2,500,000","  Victoria Island (VI), Lagos",1 Bedroom1 Bathroom1 Toilet Save
11900,4 bedroom flat / apartment for rent,"20,000,000","  Banana Island, Ikoyi, Lagos",4 Bedrooms4 Bathrooms5 Toilets3 Parking Spaces Save
11901,1 bedroom mini flat (room and parlour) for rent,"2,500,000","  Nike Art Gallery Way, Ikate, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet1 Parking Space Save
11902,2 bedroom flat / apartment for rent,"4,000,000","  By Salem Bus Stop, Ilasan, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
11903,2 bedroom flat / apartment for rent,"1,500,000","  Grace Estate Sangotedo, Ajah, Lagos",2 Bedrooms3 Bathrooms3 Toilets8 Parking Spaces Save
11904,3 bedroom flat / apartment for rent,"1,500,000","  Opic Estate, Opic, Isheri North, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11905,2 bedroom flat / apartment for rent,"1,200,000","  Peace Land Estate Ogombo Off Abraham Adesanya Estate, Ajah, Lagos",2 Bedrooms Save
11906,3 bedroom flat / apartment for rent,"25,000,000","  Old Ikoyi, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11907,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
11908,3 bedroom flat / apartment for rent,"20,000,000","  Off Banana Island Road, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11909,3 bedroom flat / apartment for rent,"22,000,000","  Old Ikoyi, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11910,3 bedroom flat / apartment for rent,"22,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms3 Toilets2 Parking Spaces Save
11911,4 bedroom flat / apartment for rent,"20,000,000","  Ikoyi, Lagos",4 Bedrooms4 Bathrooms5 Toilets2 Parking Spaces Save
11912,3 bedroom flat / apartment for rent,"25,000,000","  Banana Island Road, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11913,2 bedroom flat / apartment for rent,"1,300,000","  Transformer Bucknor Estate Close To Community Bridge, Ago Palace, Isolo, Lagos",2 Bedrooms2 Bathrooms3 Toilets6 Parking Spaces Save
11914,3 bedroom flat / apartment for rent,"2,500,000","  Herbert Macaulay Way, Adekunle, Yaba, Lagos",3 Bedrooms Save
11915,4 bedroom flat / apartment for rent,"10,000,000","  Admiralty Way, Lekki Phase 1, Lekki, Lagos",4 Bedrooms4 Bathrooms5 Toilets3 Parking Spaces Save
11916,3 bedroom flat / apartment for rent,"15,000,000","  Ikeja GRA, Ikeja, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
11917,4 bedroom flat / apartment for rent,"28,000,000","  Victoria Island (VI), Lagos",4 Bedrooms5 Bathrooms5 Toilets Save
11918,Self contain (single rooms) for rent,"700,000","  Ikota, Lekki, Lagos",1 Bathroom1 Toilet Save
11919,3 bedroom flat / apartment for rent,"12,000,000","  Off Adeola Odeku, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets350 sqm Total Area Save
11920,2 bedroom flat / apartment for rent,"800,000","  Green Vile Estate, Badore, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets6 Parking Spaces Save
11921,3 bedroom flat / apartment for rent,"15,500,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11922,4 bedroom flat / apartment for rent,"45,000,000","  Ikoyi, Lagos",4 Bedrooms4 Bathrooms5 Toilets Save
11923,2 bedroom flat / apartment for rent,"7,000,000","  Ikate, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
11924,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
11925,3 bedroom flat / apartment for rent,"16,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
11926,2 bedroom flat / apartment for rent,"300,000","  Itele, Close To Ayobo, Ipaja, Lagos",2 Bedrooms2 Bathrooms2 Toilets Save
11927,3 bedroom flat / apartment for rent,"400,000","  Itele, Close To Ayobo, Ipaja, Lagos",3 Bedrooms3 Bathrooms3 Toilets Save
11928,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
11929,3 bedroom flat / apartment for rent,"6,000,000","  Off Admiralty, Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11930,1 bedroom mini flat (room and parlour) for rent,"150,000","  Itele, Close To Ayobo, Ipaja, Lagos",1 Bedroom1 Bathroom1 Toilet Save
11931,1 bedroom mini flat (room and parlour) for rent,"2,500,000","  Nike Art Gallery Way, Ikate, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
11932,3 bedroom flat / apartment for rent,"4,000,000","  GRA Phase 1, Magodo, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11933,2 bedroom flat / apartment for rent,"2,400,000","  No 2 Close Georgia Close, Opposite Vgc, Lekki, Lagos",2 Bedrooms Save
11934,2 bedroom flat / apartment for rent,"1,000,000","  Bucknor Estate, Isolo, Lagos",2 Bedrooms2 Bathrooms3 Toilets8 Parking Spaces Save
11935,2 bedroom flat / apartment for rent,"1,500,000","  Silver Pearl Garden By Lagos Business School Olokonla Ajah, Lekki, Lagos",2 Bedrooms Save
11936,1 bedroom mini flat (room and parlour) for rent,"2,500,000","  Lekki Phase 1, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet Save
11937,1 bedroom mini flat (room and parlour) for rent,"1,500,000","  First Estate, Amuwo Odofin, Lagos","1 Bedroom1 Bathroom2 Toilets1,000 sqm Total Area Save"
11938,3 bedroom flat / apartment for rent,"7,500,000","  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
11939,4 bedroom flat / apartment for rent,"40,000,000","  Banana Island, Ikoyi, Lagos",4 Bedrooms4 Bathrooms5 Toilets Save
11940,3 bedroom flat / apartment for rent,"900,000","  Ajibose Bus-stop, Ishaga Giwa Road, Akin Close, Agege, Lagos",3 Bedrooms3 Bathrooms4 Toilets20 Parking Spaces Save
11941,Self contain (single rooms) for rent,"1,000,000","  Victoria Island (VI), Lagos",1 Bathroom1 Toilet Save
11942,2 bedroom flat / apartment for rent,"7,000,000","  Oniru, Oniru, Victoria Island (VI), Lagos",2 Bedrooms3 Bathrooms3 Toilets3 Parking Spaces Save
11943,2 bedroom flat / apartment for rent,"1,000,000","  Ebute, Ikorodu, Lagos",2 Bedrooms2 Bathrooms3 Toilets10 Parking Spaces Save
11944,2 bedroom flat / apartment for rent,"1,800,000","  Peace Court Close To Skymall/blenco, Ajah, Lagos",2 Bedrooms3 Bathrooms3 Toilets8 Parking Spaces Save
11945,3 bedroom flat / apartment for rent,"12,000,000","  Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11946,3 bedroom flat / apartment for rent,"5,500,000","  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11947,1 bedroom flat / apartment for rent,"3,000,000","  Lekki Phase 1, Lekki, Lagos",1 Bedroom3 Bathrooms2 Toilets Save
11948,3 bedroom flat / apartment for rent,"12,000,000","  Off Adekunle Fajuyi Way, Ikeja GRA, Ikeja, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11949,1 bedroom flat / apartment for rent,"600,000","  Ikoyi, Lagos",1 Bedroom1 Bathroom Save
11950,2 bedroom flat / apartment for rent,"800,000","  Isuti, Ikotun, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
11951,3 bedroom flat / apartment for rent,"1,000,000","  Lasu - Isheri, Ikotun, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11952,1 bedroom mini flat (room and parlour) for rent,"130,000","  Igbopa, Abule, Ijede, Lagos",1 Bedroom1 Bathroom1 Toilet1 Parking Space Save
11953,3 bedroom flat / apartment for rent,"6,000,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11954,1 bedroom mini flat (room and parlour) for rent,"700,000","  Royal Palm Will Estate, Badore, Ajah, Lagos",1 Bedroom1 Bathroom2 Toilets6 Parking Spaces Save
11955,1 bedroom mini flat (room and parlour) for rent,"800,000","  Off Arowojobe, Oshodi, Lagos",1 Bedroom1 Bathroom1 Toilet Save
11956,3 bedroom flat / apartment for rent,"3,500,000","  Chevron Drive, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11957,3 bedroom flat / apartment for rent,"5,000,000","  Chevron Drive, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11958,3 bedroom flat / apartment for rent,"3,500,000","  Ikota Gra, Ikota, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11959,3 bedroom flat / apartment for rent,"8,000,000","  Oniru, Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11960,3 bedroom flat / apartment for rent,"5,500,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11961,2 bedroom flat / apartment for rent,"3,000,000","  Citadel/ Abraham Adesanya, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
11962,3 bedroom flat / apartment for rent,"8,000,000","  Old Ikoyi, Ikoyi, Lagos",3 Bedrooms Save
11963,2 bedroom flat / apartment for rent,"2,000,000","  By Lagos Business School, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
11964,1 bedroom mini flat (room and parlour) for rent,"1,500,000","  Immediately After Lagos Business School Ajah, Ajah, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
11965,3 bedroom flat / apartment for rent,"8,500,000","  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",3 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
11966,1 bedroom mini flat (room and parlour) for rent,"220,000","  Lfi Estate Off Bayeku Road, Igbogbo, Ikorodu, Lagos",1 Bedroom1 Bathroom1 Toilet200 Parking Spaces Save
11967,1 bedroom mini flat (room and parlour) for rent,"3,500,000","  Lekki, Lagos",1 Bedroom2 Bathrooms2 Toilets Save
11968,2 bedroom flat / apartment for rent,"12,000,000","  Ikoyi, Lagos",2 Bedrooms3 Bathrooms3 Toilets2 Parking Spaces Save
11969,2 bedroom flat / apartment for rent,"12,000,000","  Banana Island, Ikoyi, Lagos",2 Bedrooms1 Bathroom1 Toilet2 Parking Spaces Save
11970,1 bedroom flat / apartment for rent,"600,000","  Ikoyi, Lagos",1 Bedroom1 Bathroom Save
11971,3 bedroom flat / apartment for rent,"20,000,000","  Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11972,3 bedroom flat / apartment for rent,"25,000,000","  Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11973,2 bedroom flat / apartment for rent,"35,000","  Ikoyi, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
11974,1 bedroom flat / apartment for rent,"7,000,000","  Old Ikoyi, Ikoyi, Lagos",1 Bedroom1 Bathroom2 Toilets2 Parking Spaces Save
11975,3 bedroom flat / apartment for rent,"6,500,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11976,2 bedroom flat / apartment for rent,"1,300,000","  Bucknor Estate, Isolo, Lagos",2 Bedrooms2 Bathrooms3 Toilets8 Parking Spaces Save
11977,4 bedroom flat / apartment for rent,"210,000,000","  1004 Estate, Victoria Island (VI), Lagos",4 Bedrooms4 Bathrooms4 Toilets2 Parking Spaces Save
11978,3 bedroom flat / apartment for rent,"12,000,000","  Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11979,3 bedroom flat / apartment for rent,"45,000","  Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11980,2 bedroom flat / apartment for rent,"6,000,000","  Oniru, Victoria Island (VI), Lagos",2 Bedrooms1 Toilet Save
11981,2 bedroom flat / apartment for rent,"2,500,000","  Ocean Bay Orchid Road, Chevron Toll Gate, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets3 Parking Spaces Save
11982,4 bedroom flat / apartment for rent,"6,000,000","  Chevron, Lekki, Lagos",4 Bedrooms5 Bathrooms5 Toilets3 Parking Spaces Save
11983,3 bedroom flat / apartment for rent,"600,000","  Alatushe, Ibeju Lekki, Lagos",3 Bedrooms3 Bathrooms3 Toilets2 Parking Spaces Save
11984,1 bedroom mini flat (room and parlour) for rent,"600,000","  3 Moyo Street, Moyo Court, Awoyaya, Ibeju Lekki, Lagos",1 Bedroom2 Bathrooms2 Toilets4 Parking Spaces Save
11985,2 bedroom flat / apartment for rent,"15,000,000","  Oniru, Victoria Island (VI), Lagos",2 Bedrooms3 Bathrooms3 Toilets Save
11986,1 bedroom mini flat (room and parlour) for rent,"1,500,000","  Unity Estate, Egbeda, Alimosho, Lagos",1 Bedroom1 Toilet Save
11987,1 bedroom mini flat (room and parlour) for rent,"5,000,000","  Victoria Island (VI), Lagos",1 Bedroom1 Bathroom1 Toilet Save
11988,2 bedroom flat / apartment for rent,"1,800,000","  Oakwood Estate After Lagos Business Schools Blenco, Sangotedo, Ajah, Lagos",2 Bedrooms Save
11989,2 bedroom flat / apartment for rent,"13,000,000","  Bluewater Apartments, Oniru, Victoria Island (VI), Lagos",2 Bedrooms3 Bathrooms3 Toilets2 Parking Spaces Save
11990,3 bedroom flat / apartment for rent,"12,000,000","  Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
11991,1 bedroom flat / apartment for rent,"600,000","  Ikoyi, Lagos",1 Bedroom1 Bathroom Save
11992,Self contain (single rooms) for rent,"1,000,000","  Chevron, Lekki, Lagos",1 Bathroom1 Toilet5 Parking Spaces500 sqm Total Area Save
11993,3 bedroom flat / apartment for rent,"16,000,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
11994,3 bedroom flat / apartment for rent,"1,700,000","  Ikotun, Ikotun, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
11995,2 bedroom flat / apartment for rent,"68,000,000","  Ikate, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
11996,2 bedroom flat / apartment for rent,"2,500,000","  Spg Road, Ologolo, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
11997,2 bedroom flat / apartment for rent,"95,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
11998,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets1 Parking Space Save
11999,2 bedroom flat / apartment for rent,"2,000,000","  41, Hopevile Estate, Lekki Phase 2, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets6 Parking Spaces Save
12000,3 bedroom flat / apartment for rent,"8,500,000","  Primewater View Estate Off Freedom Way, Ikate Elegushi, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
12001,Self contain (single rooms) for rent,"1,000,000","  Chevron, Lekki, Lagos",1 Bathroom1 Toilet5 Parking Spaces500 sqm Total Area Save
12002,1 bedroom mini flat (room and parlour) for rent,"800,000","  Green Land Estate, Ogombo, Ajah, Lagos",1 Bedroom1 Bathroom1 Toilet Save
12003,2 bedroom flat / apartment for rent,"8,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
12004,3 bedroom flat / apartment for rent,"7,500,000","  Oniru, Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
12005,Self contain (single rooms) for rent,"300,000","  Ahmadiya, Ojokoro, Ifako-Ijaiye, Lagos",  Save
12006,3 bedroom flat / apartment for rent,"2,500,000","  34, Amuda Street, Lekki Phase 2, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets6 Parking Spaces Save
12007,2 bedroom flat / apartment for rent,"2,500,000","  City View Estate Blenco Sangotedo, Ajah, Lagos",2 Bedrooms3 Bathrooms3 Toilets10 Parking Spaces Save
12008,2 bedroom flat / apartment for rent,"1,200,000","  Even Estate, Badore, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets6 Parking Spaces Save
12009,Self contain (single rooms) for rent,"500,000","  Osapa, Lekki, Lagos",1 Bathroom1 Toilet2 Parking Spaces Save
12010,Self contain (single rooms) for rent,"350,000","  Osapa, Lekki, Lagos",1 Bathroom1 Toilet2 Parking Spaces Save
12011,4 bedroom flat / apartment for rent,"8,000,000","  Ikate, Lekki, Lagos",4 Bedrooms4 Bathrooms5 Toilets3 Parking Spaces Save
12012,1 bedroom flat / apartment for rent,"600,000","  Ikoyi, Lagos",1 Bedroom1 Bathroom Save
12013,2 bedroom flat / apartment for rent,"2,000,000","  Cherish Garden Abraham Adesanya, Ajah, Lagos",2 Bedrooms3 Bathrooms3 Toilets8 Parking Spaces Save
12014,3 bedroom flat / apartment for rent,"2,000,000","  Sun Gate Estate Blenco, Sangotedo, Ajah, Lagos",3 Bedrooms4 Bathrooms4 Toilets8 Parking Spaces Save
12015,Self contain (single rooms) for rent,"1,500,000","  Agungi, Lekki, Lagos",1 Bathroom1 Toilet Save
12016,Self contain (single rooms) for rent,"1,900,000","  Lekki Phase 1, Lekki, Lagos",1 Bathroom1 Toilet1 Parking Space Save
12017,2 bedroom flat / apartment for rent,"2,000,000","  Lekki, Lagos",2 Bedrooms3 Bathrooms3 Toilets3 Parking Spaces Save
12018,2 bedroom flat / apartment for rent,"2,200,000","  Lekki Phase 2, Lekki, Lagos",2 Bedrooms3 Bathrooms3 Toilets650 sqm Total Area Save
12019,3 bedroom flat / apartment for rent,"5,500,000","  Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
12020,3 bedroom flat / apartment for rent,"18,000,000","  Off First Avenue Banana Island, Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
12021,3 bedroom flat / apartment for rent,"1,500,000","  United, Ajah, Lagos",3 Bedrooms3 Bathrooms4 Toilets6 Parking Spaces Save
12022,3 bedroom flat / apartment for rent,"10,000,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets5 Parking Spaces Save
12023,2 bedroom flat / apartment for rent,"9,000,000","  Oniru, Victoria Island (VI), Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
12024,3 bedroom flat / apartment for rent,"5,000,000","  U3 Estate, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
12025,3 bedroom flat / apartment for rent,"18,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
12026,1 bedroom mini flat (room and parlour) for rent,"1,300,000","  VGC, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet Save
12027,3 bedroom flat / apartment for rent,"5,000,000","  Primewater View Estate Garden 2 Off Freedom Way, Ikate Elegushi, Lekki, Lagos",3 Bedrooms2 Bathrooms3 Toilets3 Parking Spaces Save
12028,Self contain (single rooms) for rent,"340,000","  Ojota, Lagos",1 Bathroom1 Toilet Save
12029,3 bedroom flat / apartment for rent,"6,500,000","  Oniru, Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
12030,2 bedroom flat / apartment for rent,"1,200,000","  Oshodi, Lagos",2 Bedrooms3 Bathrooms2 Toilets1 Parking Space Save
